30.74524323494606	-78.26415487677464	50.913432069895926	29.83607707465174	122.98097293978424	75.49252505391304	-51.217619529481865	-30.900623660012855	0
26.018741436900186	-64.68215588741967	41.91286151902511	24.84381606956133	104.07496574760073	66.5841044700087	-44.802820184212436	-27.291574785802744	1
31.856761898484606	-80.24844684046197	53.414332610845776	31.335384452918426	127.42704759393841	79.99672628943678	-52.834618729612764	-29.33186588884351	0
19.88953472744238	-50.10337174356859	34.82325142270206	19.04364343304553	79.55813890976951	48.3036717788651	-32.99784613105389	-21.402448963970965	0
20.07932627020766	-49.51765824892645	33.462722831965635	20.610496432167917	80.31730508083062	49.13095165835411	-32.9491844700757	-21.240951079528426	0
34.70415157202611	-86.33814629283174	57.87890841732618	34.62155904543167	138.81660628810445	87.76891462537311	-58.19633046485486	-34.8853858432873	0
34.45598185942941	-86.64902586979653	57.346870825076124	34.364751161216745	137.8239274377176	86.97179057267263	-57.42805460748645	-36.73041594678171	0
24.926076534352546	-63.00017827345822	41.7949071276521	25.42683855194214	99.70430613741019	60.12518888470828	-43.27181643349613	-24.706776047503155	1
15.079380716308023	-37.372024149890805	25.29066576785219	14.036127268286947	60.31752286523209	37.50340178008202	-25.300208221167665	-16.42556691379777	0
23.443976322304692	-58.81561735496731	38.27557298882728	23.311422066892995	93.77590528921877	58.7868298760394	-37.182750154631044	-24.779556025374767	1
26.44768845826264	-67.30352495777603	44.5039135720562	26.984566862997283	105.79075383305056	66.90537400668794	-44.77035923328224	-25.43646563304882	0
12.934304844371582	-34.05185527292241	20.95441866692432	11.160578180811152	51.737219377486326	31.16571096046691	-22.0774437227167	-13.554293041967531	0
33.348285018893314	-84.24411929783096	55.23078672690433	32.986865445475324	133.39314007557326	83.40282006981312	-53.128523699193	-34.066810620371534	0
32.99773151818475	-83.41221378445432	55.34781366525133	34.052829022477795	131.990926072739	83.23622180195136	-53.4867620485024	-33.485870025603134	0
16.295814216104258	-39.87289756475701	25.92508773624341	16.373849306146823	65.18325686441703	39.74163280579862	-27.26097042201016	-17.06819209794232	0
31.192317330010326	-76.88410009943927	52.4059606411449	29.79834775208851	124.7692693200413	77.62280091253488	-51.25732194715938	-31.866790485602657	0
18.82798492389067	-47.22655745318298	31.380561365418274	19.795562487571594	75.31193969556269	46.50189974457755	-30.126717284877344	-18.53586605358239	0
25.103935912278352	-62.86502276452536	40.24018977818934	25.359348760582993	100.41574364911341	63.69052120142718	-43.008710203073235	-23.360361992221737	1
10.74307174117746	-26.68183930978946	18.023484600960654	10.538349175386772	42.97228696470984	25.57556506981746	-17.62326466543508	-10.90097937011694	0
30.511793418281393	-74.84839054419403	49.63381932383985	31.61140501865353	122.04717367312554	75.70388825044206	-50.48695665079151	-30.68524501440481	0
25.2058887546194	-62.798414036968076	40.071391678906416	25.12603948630826	100.8235550184776	62.262050782343266	-41.62750849726883	-25.394413172790586	0
28.099689768722342	-71.1507544510486	47.883318177247226	26.93742301697894	112.39875907488936	71.08521405306857	-46.21340098830183	-27.427350986247905	0
38.6836947867988	-97.35960081303165	64.87472958915855	38.992701792069234	154.73477914719518	95.39252460553814	-63.743046469557584	-38.539807062264785	0
13.007003122723692	-32.51064228582489	23.945843916010688	14.047073966764426	52.02801249089477	33.396013053227115	-21.646051304610516	-12.791198074305745	0
18.228871115282544	-45.82975500672747	31.970275194179635	19.880051382024153	72.91548446113018	47.07933962299352	-29.451898640959275	-17.10404209582582	0
19.495022363608193	-48.319836619207244	31.30448409040772	18.242917085571033	77.98008945443277	48.77139315478101	-31.02045090422689	-19.262214748721977	0
20.345697598682445	-49.431132666516376	32.46923730508863	17.405997290730397	81.38279039472977	50.012284569292596	-33.41842621740086	-21.586717046085134	0
31.894829065878028	-78.51628240608136	53.316484714487736	32.78834042883684	127.5793162635121	81.40726551349213	-52.14878896111611	-30.93616715579158	0
31.148441857682784	-78.8817671776965	50.17278371610719	29.769060636631185	124.59376743073112	80.3310954893353	-51.50227364703698	-30.910983012421948	0
31.20615428260367	-78.67024947799051	54.43373638111933	30.450545332580095	124.82461713041465	76.84887198817111	-52.90269032395409	-31.762833367926092	0
13.567508264380407	-32.534182384801525	21.96507982614921	12.468302388920886	54.27003305752163	33.64811674917204	-23.013811818354885	-13.873600864202109	0
24.236086327772497	-61.438976643748376	40.55362449092533	23.648120840982266	96.94434531108999	60.41193895836348	-39.3492197058078	-23.72528695761326	1
20.496930415116367	-52.42543675906293	33.618243410372365	20.824729227973183	81.98772166046547	52.49659075600865	-36.43394539446824	-20.4216571889219	0
14.42200307539662	-35.75700170952841	26.09169253738319	12.829321620283904	57.68801230158648	37.24321021331766	-25.430626856765247	-13.825467686779206	0
26.30057920950309	-67.71749725829454	42.052123458853636	27.33105759082175	105.20231683801234	64.53964241016172	-44.35206677006663	-26.04780765566849	0
10.90578319806135	-27.800740713722885	18.67918426423601	10.732329272714543	43.62313279224539	26.979550883323736	-18.134806727415057	-11.195303761150125	0
34.416404257619085	-84.39978856961062	58.50002510887352	33.20649046311051	137.6656170304763	85.48810846109788	-56.16315255221829	-35.16496348593921	0
31.015858684535885	-76.29822833617636	51.69663072239861	30.97691100187032	124.06343473814354	79.09633982033463	-51.07760664806387	-32.61888879937229	0
24.79268200282715	-60.18250757249987	42.84422331750985	25.92764202524291	99.17072801130858	62.33316867603774	-41.609708883481346	-25.726631766959656	1
13.073388453157914	-33.65175395180649	22.553632086412794	13.732266813488877	52.29355381263164	31.063276326001848	-22.131899025148417	-13.899613797679915	0
19.670006141398545	-49.64702627242025	32.92208059954753	20.661446507805238	78.68002456559418	49.19735345199242	-34.101785428810324	-19.68563394213848	0
18.14653286274344	-46.81317075054283	29.726588240494277	18.858699732750743	72.58613145097377	46.85376100442985	-30.286150493319365	-17.06676641540793	0
