-7.565439516459402380e-01 -5.364146822608005793e-01 -3.237376704172852393e-01 -1.185420044544276130e-01 7.959962020807916094e-02 2.706944423152731760e-01 4.551087199489406432e-01 6.329160299927062416e-01 8.043800473400942730e-01 9.696462863059325255e-01 1.128882226228475893e+00 1.282317371250884186e+00 1.430023622832616859e+00 1.572283408933759619e+00 1.709105989358395528e+00 1.840781021714366084e+00 1.967291438179931129e+00 2.088918904529634801e+00 2.205638479208913427e+00 2.317758478069533723e+00 2.425272749933674366e+00 2.528360126627992255e+00 2.627010579278604929e+00 2.721455262085144877e+00 2.811759846329501045e+00 2.898021850478937900e+00 2.980311224083618704e+00 3.058690452829288642e+00 3.133248107821997142e+00 3.204027877785449174e+00 3.271184058943818584e+00 3.334704923496421891e+00 3.394691534697198865e+00 3.451135084893121707e+00 3.504110829546922545e+00 3.553612511476861080e+00 3.599706803085847451e+00 3.642396813823299162e+00 3.681692692836757708e+00 3.717601371090248019e+00 3.750108257322392724e+00 3.779218609114273431e+00 3.804901128673030541e+00 3.827176642854626554e+00 3.845935899209718123e+00 3.861025997055852699e+00 3.872503071094509863e+00 3.880456290379788342e+00 3.884772857797934353e+00 3.885037901879140332e+00 3.881302583965976272e+00 3.873491047596901549e+00 3.861620191375020106e+00 3.845379856409013808e+00 3.824788687427283840e+00 3.799559584109697852e+00 3.769689084076687902e+00 3.734898724565257400e+00 3.695130627908949972e+00 3.650157216961718021e+00 3.599832276023375854e+00 3.544022021941507727e+00 3.482510561448694197e+00 3.415231113717954514e+00 3.341882170724251200e+00 3.262473905045375488e+00 3.176742822930390897e+00 3.084713065310372038e+00 2.986189520849919177e+00 2.881178324397133395e+00 2.769694961126654587e+00 2.651690544891902146e+00 2.527484318730004897e+00 2.396989426047351213e+00 2.260867500044150713e+00 2.119094225338487902e+00 1.972653603376731457e+00 1.821869806218607168e+00 1.667905104125780857e+00 1.511941603893704800e+00 1.354939035728720764e+00 1.198606198408585621e+00 1.044637576265127654e+00 8.949394691576905148e-01 7.516658420762668547e-01 6.169842895980508501e-01 4.931529012703145809e-01 3.823434663111116016e-01 2.867811456767403455e-01 2.093224425005340006e-01 1.559926749601272533e-01 1.425112894002511787e-01 1.806169572906689558e-01 1.624481769282167254e-01 7.029390447958293320e-02 9.545824847363434257e-03 -7.980244541210828810e-03 -4.271335823577736626e-03 -3.748894476156114548e-04 0.000000000000000000e+00
2.521692745184443418e-01 2.863210935547927383e-01 3.199962542613071226e-01 3.531845551118618087e-01 3.860099337448825163e-01 4.184680660061029234e-01 4.506916155685328218e-01 4.826909591865027327e-01 5.146098287715047404e-01 5.464976679649167224e-01 5.784972746640706376e-01 6.107508417629162745e-01 6.433595705839204593e-01 6.765693054922445882e-01 7.104505653512165342e-01 7.454436456770054953e-01 7.815580599656752891e-01 8.195220484334145850e-01 8.592623075428674762e-01 9.019294284309473664e-01 9.473677687715417184e-01 9.972428932415616787e-01 1.051264477833962818e+00 1.112306742652572789e+00 1.180817338079561241e+00 1.259070904173231309e+00 1.348557432044831250e+00 1.450084259915189300e+00 1.565306705999119030e+00 1.694301317968073484e+00 1.840318386323513522e+00 2.000171585020042997e+00 2.165779310759616827e+00 2.336624796552166483e+00 2.493057896949528285e+00 2.636297860613217914e+00 2.759785933337473907e+00 2.860946191427693464e+00 2.954767193264088210e+00 3.036645513734080204e+00 3.139950639307086622e+00 3.282566809047460676e+00 3.449694001495676066e+00 3.650949378787325283e+00 3.849845094960353542e+00 4.001189911793269438e+00 4.114138229889043430e+00 4.171486415864726460e+00 4.182809813750557382e+00 4.171247297306534207e+00 4.134997088225953021e+00 4.092638220785467240e+00 4.043105836620505045e+00 3.991323578515317383e+00 3.937764508636329985e+00 3.882293517049414611e+00 3.825233522843003886e+00 3.765747620450175859e+00 3.703701100769537735e+00 3.638609667480060317e+00 3.570079765326162224e+00 3.498025565708017481e+00 3.422127341866446404e+00 3.342401922440847439e+00 3.258651252920823804e+00 3.170899437128798848e+00 3.079054680276034794e+00 2.983123057927448141e+00 2.883001891284287854e+00 2.778697917341504731e+00 2.670144789054079926e+00 2.557318945234094087e+00 2.440332001629937242e+00 2.319112937051215795e+00 2.194055196584394185e+00 2.065094030733229058e+00 1.932953307412970334e+00 1.797856136625729739e+00 1.660651131211521081e+00 1.522280391235250940e+00 1.383457603447509232e+00 1.245380327177502577e+00 1.109143420926996582e+00 9.758702160190915187e-01 8.467159875091122556e-01 7.228154334030216788e-01 6.059538522474203770e-01 4.969015259188349076e-01 3.186024284172134791e-01 2.290116094024767235e-01 1.811827027742509699e-01 2.117700204511434592e-01 1.351172119774245450e-01 7.812205168364450003e-02 3.940428682060190257e-02 1.626847147134831764e-02 4.880375847185505940e-03 8.149191319141365101e-04 3.265216917892989682e-05 0.000000000000000000e+00
5.953018479204278401e-01 6.406953567077475764e-01 6.852116272733694835e-01 7.288261158984943311e-01 7.718359280958645430e-01 8.142302572009165740e-01 8.563292276413502213e-01 8.981624012168933913e-01 9.400608696374497253e-01 9.821494992529538060e-01 1.024733387175723154e+00 1.068132240690407686e+00 1.112547377797719061e+00 1.158511975501188784e+00 1.206132999585489030e+00 1.256245817665963216e+00 1.308835731642628009e+00 1.365014826244752122e+00 1.424679246000290833e+00 1.489276840154376558e+00 1.558697477795756070e+00 1.634420473815492159e+00 1.716452664945691708e+00 1.806173488182231335e+00 1.903932560292501242e+00 2.010519555927238411e+00 2.126637825863419540e+00 2.252263316369639945e+00 2.388000694269765578e+00 2.533220436050927393e+00 2.687485733901765705e+00 2.850092760493789790e+00 3.018263737495122889e+00 3.191886941595036387e+00 3.365408585596242119e+00 3.539363683029527863e+00 3.706384095353494335e+00 3.866904233994349127e+00 4.014131515261373906e+00 4.147401912530087387e+00 4.262908051467915627e+00 4.358905191747862062e+00 4.434943146702885031e+00 4.489546785952519770e+00 4.524002659440330198e+00 4.538571526131361722e+00 4.534551740425735389e+00 4.514699665874905676e+00 4.479263696887854529e+00 4.431844427821427956e+00 4.372245746073331496e+00 4.304531921849442000e+00 4.228387896960297709e+00 4.146968789916852138e+00 4.060212042497463258e+00 3.970292628076648178e+00 3.877460544775269025e+00 3.782970826973448109e+00 3.687307672133035119e+00 3.591012086616302668e+00 3.494630821421541356e+00 3.398305081705087272e+00 3.302525812213921164e+00 3.207231967394368777e+00 3.112674191933322287e+00 3.018779717858572020e+00 2.925529936821191335e+00 2.832894886606095675e+00 2.740478844087214760e+00 2.648341483345503455e+00 2.555594403311078899e+00 2.462404882695067077e+00 2.367183842699327023e+00 2.270151860593734305e+00 2.168798848249843036e+00 2.062923733105792135e+00 1.949606450062385754e+00 1.826017359272178009e+00 1.693138479449520561e+00 1.546833373229239861e+00 1.387001396409796472e+00 1.217291327016473579e+00 1.044352561510698552e+00 8.776669300725898903e-01 7.272391109854041691e-01 5.993109081705146890e-01 4.950395982185821775e-01 4.113588501788598695e-01 3.434497582269445126e-01 2.864103984185172869e-01 2.363303304117706505e-01 1.902518581467699255e-01 1.462304485129455323e-01 1.032391865724800600e-01 6.137982847921209101e-02 2.235235736348772581e-02 -1.008385226434663912e-02 -3.002304689829481121e-02 -2.573411353250143127e-02 0.000000000000000000e+00
5.084418445540845433e+00 5.036374345528064289e+00 4.988566410189854139e+00 4.940998840551819704e+00 4.893615263561101436e+00 4.846416995816463569e+00 4.799345630104564719e+00 4.752390726700195245e+00 4.705508353954079404e+00 4.658671482635899253e+00 4.611861312932351353e+00 4.565052133820131530e+00 4.518224764473250943e+00 4.471324273004146477e+00 4.424352222155937930e+00 4.377269153192743012e+00 4.330073655515229269e+00 4.282682493222712772e+00 4.235100495240767593e+00 4.187345005755857663e+00 4.139429665856009244e+00 4.091250792543770665e+00 4.042803449742016220e+00 3.994021991223775991e+00 3.944863959553853050e+00 3.895373105310188766e+00 3.845567716719174189e+00 3.795442389738291844e+00 3.745216245123414112e+00 3.694424613800515012e+00 3.641773398651016791e+00 3.588048908042015928e+00 3.535440943980904027e+00 3.483558473888605622e+00 3.432370787589996031e+00 3.382149935305069910e+00 3.322595950962730971e+00 3.249842940843044481e+00 3.188864901353607006e+00 3.145581908432191209e+00 3.114522318328946771e+00 3.100644173725850994e+00 3.085751752187551933e+00 3.028378027514196269e+00 3.005115585252961186e+00 3.114101941559980435e+00 3.307018651167515255e+00 3.566521844291204779e+00 3.863544421841462295e+00 4.040588881459179049e+00 4.123478103749763868e+00 4.151316022305173270e+00 4.120929387936640431e+00 4.078419867403306753e+00 4.026463360551446158e+00 3.970062474030582322e+00 3.911552073550343511e+00 3.850457586487065154e+00 3.787378617708905715e+00 3.721979741195941216e+00 3.654309985370940872e+00 3.584151334359940932e+00 3.511317225624670524e+00 3.435659082399240560e+00 3.356753582660229718e+00 3.274554179016755384e+00 3.188466006581995860e+00 3.098512717118393489e+00 3.003892168211686808e+00 2.904681882193889120e+00 2.799919948627778155e+00 2.689669153946832481e+00 2.572954289541323991e+00 2.449689707582006548e+00 2.319209696943670185e+00 2.181087822567080892e+00 2.035578434505061374e+00 1.881939974680990169e+00 1.722143537192101670e+00 1.556859561547252246e+00 1.387813627720188014e+00 1.218377088789206253e+00 1.052295882568859531e+00 8.938159440602034822e-01 7.473791645982005294e-01 6.166282939627857340e-01 5.039624711963036630e-01 4.099867407004741948e-01 3.335698868962846397e-01 2.719528260523242924e-01 2.214166834292851105e-01 1.777476186292665516e-01 1.372370992702990899e-01 9.784011413299194271e-02 6.035867511488989673e-02 2.820797685735575849e-02 5.051832996230918096e-03 -7.836719327344896652e-03 -1.158571594987810836e-02 0.000000000000000000e+00
-4.824918865239602006e+00 -4.796380368252753712e+00 -4.771956491451974536e+00 -4.753344243059848928e+00 -4.731203243273608194e+00 -4.706062562794029347e+00 -4.668717669652329150e+00 -4.612897051891903466e+00 -4.547738261123925874e+00 -4.476792519279211291e+00 -4.401555242670628587e+00 -4.326254147116047832e+00 -4.249096690771323459e+00 -4.169442684736087479e+00 -4.087075449743496236e+00 -4.000601441010311454e+00 -3.910136905122215900e+00 -3.816060772449567207e+00 -3.718739073552697505e+00 -3.602379286066005104e+00 -3.468499973287337390e+00 -3.298644905612316158e+00 -3.091189984191007323e+00 -2.837070245346180464e+00 -2.553487192405193174e+00 -2.168751392020968449e+00 -1.628245282015320816e+00 -9.560548472784097251e-01 -1.086092702711006913e-01 8.151822281280090010e-01 1.626225184953073111e+00 2.351530487885623355e+00 2.904101615084266008e+00 3.302827630393446956e+00 3.603759787068763654e+00 3.802563215762901905e+00 3.951548186903344639e+00 4.051312763117673299e+00 4.122939968537786548e+00 4.170321422035246250e+00 4.200260955091868809e+00 4.216270157658185802e+00 4.220541794322049789e+00 4.215774683681514645e+00 4.202562664438095119e+00 4.182902594204434443e+00 4.156968532324592402e+00 4.126594193529867560e+00 4.091585430311353022e+00 4.052912653176073299e+00 4.010507661753408115e+00 3.965351381092794281e+00 3.917379682258904872e+00 3.867055068248940408e+00 3.814384708062908746e+00 3.759589864624335753e+00 3.702723486395820718e+00 3.643814383635521015e+00 3.582928023128205020e+00 3.519949287743648014e+00 3.454864635206908563e+00 3.387542826116959116e+00 3.317867440698142989e+00 3.245712289483703827e+00 3.170752900420607645e+00 3.092940358054392380e+00 3.011766747216163331e+00 2.927250103153156591e+00 2.838675273630473228e+00 2.746109595174949902e+00 2.648726308893377013e+00 2.546565382172038650e+00 2.438879439223875956e+00 2.325572088043784458e+00 2.206252239898588208e+00 2.080599258133020157e+00 1.948937597610998829e+00 1.810808443734084117e+00 1.667716453407698696e+00 1.520171091362368498e+00 1.369173800570321564e+00 1.216826840116360664e+00 1.065273707213625576e+00 9.169561856852651571e-01 7.746033288789034854e-01 6.407886613446703850e-01 5.179625103433901367e-01 4.081699607966089438e-01 3.131378920249588416e-01 2.344985167101459045e-01 1.772044159932551766e-01 2.377098971664042826e-01 1.608211077757084329e-01 9.790098387153700621e-02 5.181193823138609961e-02 1.734207543296378135e-02 -5.740625292832300143e-03 -1.378483027086595128e-03 -7.330328281381053707e-05 0.000000000000000000e+00
6.306797579790283770e+00 6.264489037004742578e+00 6.222596597272433527e+00 6.181121103984487775e+00 6.140049365608319931e+00 6.099382602583918178e+00 6.059102444175368696e+00 6.019205113133827112e+00 5.979679289918426122e+00 5.940515431979749295e+00 5.901714525424725188e+00 5.863278324708053546e+00 5.825195680130024201e+00 5.787444895014427715e+00 5.750027733448886735e+00 5.712936518041199285e+00 5.676167143447701235e+00 5.639658696930190729e+00 5.603413786175674538e+00 5.567485724170881944e+00 5.531892498268336844e+00 5.496507565167304321e+00 5.461299136369940577e+00 5.426311621039297428e+00 5.391574957823456415e+00 5.357020286769955675e+00 5.322622755694452756e+00 5.288345844000774676e+00 5.254136695565903459e+00 5.219988715586766581e+00 5.185873843266378458e+00 5.151760188863385714e+00 5.117505960552950484e+00 5.083113171431291377e+00 5.048383528520712815e+00 5.013338065966332024e+00 4.977668573655639861e+00 4.941421593137254931e+00 4.904110037983707038e+00 4.865762988544947376e+00 4.825791033572883748e+00 4.784140114070937422e+00 4.740166597583186814e+00 4.693576841669250044e+00 4.643834264307139748e+00 4.590158600974042713e+00 4.532474136291300582e+00 4.470095963252610716e+00 4.403026164422195521e+00 4.330454079408113444e+00 4.252546554392028000e+00 4.169814416101799814e+00 4.082176973149167942e+00 3.991075424058542875e+00 3.896332488836346197e+00 3.799932488562038024e+00 3.701961813236626764e+00 3.604002011893036705e+00 3.506601116656203665e+00 3.410416382607559527e+00 3.316177149880375818e+00 3.223850808208952756e+00 3.133895816638688547e+00 3.046043112026973532e+00 2.960114543246938013e+00 2.875961301051359609e+00 2.792819610131390906e+00 2.710704440909041502e+00 2.628397550634029578e+00 2.546018075946379078e+00 2.462076273528810866e+00 2.376687121865109109e+00 2.288234756865650699e+00 2.196704911559804074e+00 2.100475610832035489e+00 1.999170123057223192e+00 1.891522828232722553e+00 1.775916683753576253e+00 1.653480854217761697e+00 1.522358397971446786e+00 1.382490271316475727e+00 1.235685928599503880e+00 1.084769884964835063e+00 9.341005283070809018e-01 7.892514858250715415e-01 6.551766162682096661e-01 5.353501558664829352e-01 4.310290885221207402e-01 3.418646144186089364e-01 2.668807162329240867e-01 2.083512258243526705e-01 2.128417816283669772e-01 1.499789878388829711e-01 9.763969751859231938e-02 5.463157245893010550e-02 2.562779264674828680e-02 9.091444663306153667e-03 1.927939096765381340e-03 1.159972912482823350e-04 0.000000000000000000e+00
6.155045541939884401e+00 6.052144770221593362e+00 5.951178011889388664e+00 5.852147254517116259e+00 5.755017878462860281e+00 5.659789045091197401e+00 5.566431401301366044e+00 5.474936637332892708e+00 5.385291555679645903e+00 5.297481683131311847e+00 5.211513400592486356e+00 5.127389038695717716e+00 5.045104737440126108e+00 4.964649862594916030e+00 4.886031942524853733e+00 4.809270665827908076e+00 4.734363580636404834e+00 4.661306866197985954e+00 4.590098069678387738e+00 4.520852166439715880e+00 4.453574840770079035e+00 4.388263170678955660e+00 4.324888838268487135e+00 4.263591305045377311e+00 4.204400520532020735e+00 4.147385185186687195e+00 4.092578797127210954e+00 4.040051327892916433e+00 3.989872525416772842e+00 3.942107969070745010e+00 3.896935569928874354e+00 3.854356991350127881e+00 3.814538973179341319e+00 3.777475061332677519e+00 3.743374008605458325e+00 3.712218599330878721e+00 3.684196784560150650e+00 3.659311862087806233e+00 3.637633790061094441e+00 3.619189595116331759e+00 3.603942117323789773e+00 3.591949702031263847e+00 3.582995372781022869e+00 3.577077451757564308e+00 3.573836320944390188e+00 3.572904591394835183e+00 3.574107549799617978e+00 3.576976730599361165e+00 3.581285410521787060e+00 3.585655636337409469e+00 3.590172932247789994e+00 3.593487787571754577e+00 3.595729907071262055e+00 3.595250585238294772e+00 3.592126409965890055e+00 3.584943410171509193e+00 3.573584448928613710e+00 3.557090332196889193e+00 3.535132013325268385e+00 3.507237119933484415e+00 3.472942711505462743e+00 3.432178049247233798e+00 3.384589245136167879e+00 3.330231389368500050e+00 3.268944493647111038e+00 3.200786535918938913e+00 3.125838021537576505e+00 3.044101545386758811e+00 2.955757378976695549e+00 2.860790747484574847e+00 2.759370864244232280e+00 2.651501289235603132e+00 2.537258331740196660e+00 2.416671714503416890e+00 2.289706414728685413e+00 2.156331739317362661e+00 2.016619919400443717e+00 1.870108450024453806e+00 1.718076988262526195e+00 1.560378722770290549e+00 1.397539064422568700e+00 1.231476425881210979e+00 1.064681268341529652e+00 9.008347816371845562e-01 7.450924509663428008e-01 6.028845959051949421e-01 4.788620166933278410e-01 3.751056191101085346e-01 2.909815081039947016e-01 2.247031172618829398e-01 1.751598383162307204e-01 1.384203037883627863e-01 1.699640708037324643e-01 1.650330373460771882e-01 8.558487003353208722e-02 -6.726948897734796179e-03 -1.222792803218012737e-02 -4.162748131024369275e-03 -5.779068458014966500e-04 0.000000000000000000e+00
4.223698528448542433e+00 4.175097818319513543e+00 4.127188765870014819e+00 4.079972022272052357e+00 4.033434664979778539e+00 3.987577576573948068e+00 3.942383847541343744e+00 3.897848967262653730e+00 3.853965783838942283e+00 3.810724806494170558e+00 3.768133863551871077e+00 3.726200709707617520e+00 3.684918434161640555e+00 3.644274701537177030e+00 3.604275806147859473e+00 3.564935010203561738e+00 3.526250559835295562e+00 3.488215431211418416e+00 3.450827412828178176e+00 3.414196404194358436e+00 3.378319738366923897e+00 3.343257470820487409e+00 3.308976944058332315e+00 3.275688843265270211e+00 3.243378903499754884e+00 3.212359097182847734e+00 3.182685900269386359e+00 3.154785981129199168e+00 3.129046909180279279e+00 3.105796361527629390e+00 3.085616540737661673e+00 3.069043705076300199e+00 3.058406815362698872e+00 3.053796355947424601e+00 3.060144397819066331e+00 3.077097680434653260e+00 3.107300067681973310e+00 3.150235706007419090e+00 3.211232575600987627e+00 3.291350720657931106e+00 3.391033007020134438e+00 3.517223155805895285e+00 3.648971588966076762e+00 3.777338562788389531e+00 3.891503675772803206e+00 3.970014535647860665e+00 4.020236753442038236e+00 4.041375957727805002e+00 4.036447526335996017e+00 4.017299777348156908e+00 3.982922481467220610e+00 3.941950261971567393e+00 3.893821694624783891e+00 3.842386390181431466e+00 3.787755851881955405e+00 3.731422923824896820e+00 3.673765405327565681e+00 3.614981007154942638e+00 3.555362584764983236e+00 3.494633699509002156e+00 3.432781619483474156e+00 3.369570103649117687e+00 3.304752587997100921e+00 3.238190677226758574e+00 3.169430497877705921e+00 3.098443205686716162e+00 3.024669616805792938e+00 2.948138083378539331e+00 2.868174019957212550e+00 2.784842018590373058e+00 2.697362165426078207e+00 2.605828589651135729e+00 2.509192322841448330e+00 2.407706551717826660e+00 2.299250844278628136e+00 2.184424083294482788e+00 2.058417904002529220e+00 1.918144636321901686e+00 1.762164435365030535e+00 1.578789604877241848e+00 1.362697643269068948e+00 1.147487265174982118e+00 9.868944329881774724e-01 8.651783143401442500e-01 7.535584472630030284e-01 6.455139385991683909e-01 5.411981766785783909e-01 4.420999552091618989e-01 3.501215705689137425e-01 2.672898291770633983e-01 1.957202050351027900e-01 1.380144453978552899e-01 1.082322239224125099e-01 1.130558319479850332e-01 5.506022186577607530e-02 2.157541374291438441e-02 5.996777038664228947e-03 8.892102765060427589e-04 2.820702443135575860e-05 0.000000000000000000e+00
-3.379936053486416458e-01 -3.209654694737504865e-01 -3.027261052961692789e-01 -2.833272195184169395e-01 -2.622270535090062138e-01 -2.394923014266975014e-01 -2.143322022571951813e-01 -1.867489873431898151e-01 -1.557098399145901146e-01 -1.209280939715191711e-01 -8.126733336351707471e-02 -3.570193661575271626e-02 1.669472961897759677e-02 7.809356390705558815e-02 1.489802862242497472e-01 2.329763066860253973e-01 3.299776884893713680e-01 4.445980033867725778e-01 5.764572585497979018e-01 7.296401877311977646e-01 9.043044254375132152e-01 1.101149743402576320e+00 1.321383078959945223e+00 1.560510437497956815e+00 1.819516054860548238e+00 2.089993161942994337e+00 2.368931287906861805e+00 2.649295191605184119e+00 2.922107092781784043e+00 3.185355894262380083e+00 3.428359953886294331e+00 3.652225250245554555e+00 3.850527718082140449e+00 4.024275709224359510e+00 4.173238038645749270e+00 4.297332224939857781e+00 4.399967870990255214e+00 4.480846511096347129e+00 4.543723678197427063e+00 4.588889438384405217e+00 4.618692758887823047e+00 4.633955898403811169e+00 4.635666862306985436e+00 4.624524181166996151e+00 4.601411835763367542e+00 4.567271301516071524e+00 4.523175777465970882e+00 4.471888346811369708e+00 4.413618092681839578e+00 4.351963292675883999e+00 4.286622462252177357e+00 4.220587297666426707e+00 4.153740489116660051e+00 4.085370203162063341e+00 4.015170961471856259e+00 3.945183927304555471e+00 3.876276217380771438e+00 3.806479292031210271e+00 3.736001252395436900e+00 3.662131441539362431e+00 3.582872575207993737e+00 3.498138063306648782e+00 3.413504042870687094e+00 3.315107149691036703e+00 3.160191265862009047e+00 2.972765592552875091e+00 2.818440399456482393e+00 2.691070481674529002e+00 2.637637018340903694e+00 2.660788746330766674e+00 2.664626161632731804e+00 2.643362703135496261e+00 2.586620200178320506e+00 2.483744183453615140e+00 2.360198506443123012e+00 2.228833986539453527e+00 2.077321390961231362e+00 1.895525666859685376e+00 1.696195155818174261e+00 1.488087070983989735e+00 1.294360825506321921e+00 1.127018050615311573e+00 9.836016994471384889e-01 8.571889283946934057e-01 7.416469551015135719e-01 6.339152926233132535e-01 5.330307055325239629e-01 4.393047403315229471e-01 3.536436191560840547e-01 2.770954229292649784e-01 2.107087384453448786e-01 1.553683610519362712e-01 1.118121078940575025e-01 7.940153533521139562e-02 5.121762826430999865e-02 2.407955031311713109e-02 6.827283517355116176e-03 -1.835557212942219227e-03 -9.483115641991059404e-05 0.000000000000000000e+00
-1.848048858487858936e+00 -1.605872143306308120e+00 -1.370631296340291794e+00 -1.142364170843113369e+00 -9.205186259370603530e-01 -7.050797144273870387e-01 -4.956016435457589742e-01 -2.919947805675061070e-01 -9.393219734246130437e-02 9.876823389309306866e-02 2.863081412788475166e-01 4.689750200389553592e-01 6.468381601871011632e-01 8.202116931065569494e-01 9.891057967231642323e-01 1.153850457967893650e+00 1.314419341602153013e+00 1.471068548388935637e+00 1.623775677468253242e+00 1.772806483381899723e+00 1.918167506470854100e+00 2.059922081640619851e+00 2.198074879556575656e+00 2.332686887609562554e+00 2.463806183382140080e+00 2.591363487949855937e+00 2.715365677213935847e+00 2.835709451810925597e+00 2.952311327650676720e+00 3.065091072525794047e+00 3.173875556748350313e+00 3.278593954231797003e+00 3.378830147135151396e+00 3.474593916524487014e+00 3.565316996497833291e+00 3.651050322491813827e+00 3.731172178666554373e+00 3.805729013394125282e+00 3.874074618619947952e+00 3.936181946363455975e+00 3.991536354487271510e+00 4.040010384907573027e+00 4.081251854675336688e+00 4.115028623580589517e+00 4.141138911440227943e+00 4.159168014799759838e+00 4.169215878530350139e+00 4.171237767768878335e+00 4.165199095675332863e+00 4.150832619919237132e+00 4.128211954749134271e+00 4.097752578504102239e+00 4.059413541952189064e+00 4.013746099051304306e+00 3.960668587053056466e+00 3.901038114138112078e+00 3.834813114027808112e+00 3.763010602434344154e+00 3.685770071331172293e+00 3.604099409558843448e+00 3.518491132156661205e+00 3.429821253127808056e+00 3.339207209250657726e+00 3.247210174871291155e+00 3.155706593547821015e+00 3.064879870029085129e+00 2.977427816316605469e+00 2.893140104315770511e+00 2.814680308915073592e+00 2.742066484725504516e+00 2.673415328262257251e+00 2.610634728818087780e+00 2.540034990564150608e+00 2.461983512963078713e+00 2.361857330910329456e+00 2.230215669075559681e+00 2.075044483027567832e+00 1.896218468479727415e+00 1.701219948755766653e+00 1.497889583942457303e+00 1.290226041276466562e+00 1.091832419027731982e+00 9.204544518115084228e-01 7.885791589905407628e-01 6.938090932553593326e-01 6.214272157937994479e-01 5.526046814574363530e-01 4.758791628303288834e-01 3.908821109729816445e-01 3.045022290686568156e-01 2.243311156560186259e-01 1.561442563180749643e-01 9.971109750741026512e-02 5.780720341690417236e-02 2.932680414076812084e-02 1.225182501872768871e-02 3.759154499624254523e-03 6.514134323502108548e-04 2.831881774790525114e-05 0.000000000000000000e+00
